"nombre_dispositivo","decibelios","fecha_medicion","type","serialNumber","status","address","deviceTypeId","longitude","latitude","geometry.type","CodigoSeccion","Clave_Tiempo","Ocupacion","Intensidad","Velocidad","FechaHora"
"BI-RUI-P011",72.3,2026-02-09 15:32:50.807,"Feature","193547729768780",1,"CAMPO VOLANTÍN (CON MUGICA)(CÁMARA TRÁFICO)",1,-2.927817,43.267275,"Point","319",2026-02-09 15:30:00,12,590,4,2026-02-09 15:25:00
"BI-RUI-007",63.857,2026-02-09 15:33:02.933,"Feature","051999999991007",1,"AVENIDA MADARIAGA 3-5",1,-2.944399,43.271091,"Point","280",2026-02-09 15:30:00,0,0,0,2026-02-09 15:25:00
"BI-RUI-C024",70.6,2026-02-09 15:33:35.39,"Feature","9381832634856",2,"Avenida de las Universidades 8",1,-2.934714,43.270142,"Point","342",2026-02-09 15:30:00,0,99,13,2026-02-09 15:25:00
"BI-RUI-C025",55.2,2026-02-09 15:33:56.953,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-09 15:30:00,8,625,11,2026-02-09 15:25:00
"BI-RUI-C023",74.2,2026-02-09 15:34:06.817,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 15:30:00,2,585,44,2026-02-09 15:25:00
"BI-RUI-C005",65.3,2026-02-09 15:34:45.54,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-09 15:30:00,5,377,19,2026-02-09 15:25:00
"BI-RUI-009",62.249,2026-02-09 15:35:09.37,"Feature","051999999991009",1,"SANTA MARIA 18",1,-2.925421,43.257746,"Point","335",2026-02-09 15:30:00,0,0,0,2026-02-09 15:25:00
"BI-RUI-008",54.404,2026-02-09 15:35:20.903,"Feature","051999999991008",1,"ITURRIBIDE 30",1,-2.927927,43.262351,"Point","248",2026-02-09 15:30:00,0,65,16,2026-02-09 15:25:00
"BI-RUI-C003",55.3,2026-02-09 15:35:46.28,"Feature","051999999993003",1,"MUELLE RIPA (RIA)",1,-2.924641,43.261251,"Point","337",2026-02-09 15:30:00,5,377,19,2026-02-09 15:25:00
"BI-RUI-025",65.3,2026-02-09 15:35:46.717,"Feature","051999999991025",2,"PRINCIPE 1",1,-2.924567,43.261992,"Point","337",2026-02-09 15:30:00,5,377,19,2026-02-09 15:25:00
"BI-RUI-010",60.203,2026-02-09 15:35:48.593,"Feature","051999999991010",1,"BARRENKALE BARRENA 7",1,-2.925336,43.257225,"Point","335",2026-02-09 15:30:00,0,0,0,2026-02-09 15:25:00
"BI-RUI-011",62.015,2026-02-09 15:35:58,"Feature","051999999991011",1,"JARDINES 6",1,-2.925043,43.258266,"Point","337",2026-02-09 15:30:00,5,377,19,2026-02-09 15:25:00
"BI-RUI-P005",73.1,2026-02-09 15:37:10.667,"Feature","215537962324300",1,"AUTONOMÍA 33 (ESQUINA GORDÓNIZ)(CÁMARA TRÁFICO)",1,-2.941332,43.257536,"Point","322",2026-02-09 15:30:00,1,317,5,2026-02-09 15:25:00
"BI-RUI-C023",75.4,2026-02-09 15:37:13.337,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 15:30:00,2,585,44,2026-02-09 15:25:00
"BI-RUI-P013",70.9,2026-02-09 15:37:26.293,"Feature","263912178979148",1,"GORDÓNIZ (CON GOYA)(CÁMARA TRÁFICO)",1,-2.946182,43.252719,"Point","323",2026-02-09 15:30:00,3,443,12,2026-02-09 15:25:00
"BI-RUI-BR15",69.7,2026-02-09 15:38:14.47,"Feature","101692098863992",1,"ALAMEDA URQUIJO CON DOCTOR AREILZA",1,-2.942425,43.261366,"Point","345",2026-02-09 15:45:00,0,119,3,2026-02-09 15:45:00
"BI-RUI-P004",67.3,2026-02-09 15:38:17.923,"Feature","211957269662244",1,"PLAZA NUEVA 2",1,-2.923018,43.259105,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-C018",79.5,2026-02-09 15:38:18.847,"Feature","171837364652940",1,"Ledesma 6",1,-2.927146,43.261879,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-BR6",62.348,2026-02-09 15:38:23.207,"Feature","051999999992006",1,"ROTONDA GARAIZAR",1,-2.9033,43.260261,"Point","356",2026-02-09 15:45:00,16,588,3,2026-02-09 15:45:00
"BI-RUI-005",71.66,2026-02-09 15:38:47.583,"Feature","051999999991005",1,"MARIA MUÑOZ FRENTE 2 ",1,-2.921992,43.257555,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-C025",52.6,2026-02-09 15:39:14.79,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-09 15:45:00,9,717,11,2026-02-09 15:45:00
"BI-RUI-C011",51.2,2026-02-09 15:39:27.48,"Feature","4720187165580",1,"Jardines de Albia (frente a fuente)",1,-2.928189,43.262887,"Point","341",2026-02-09 15:45:00,1,331,19,2026-02-09 15:45:00
"BI-RUI-C013",65,2026-02-09 15:39:53.043,"Feature","93385137277376",1,"Colón de Larreategui 5",1,-2.92688,43.262285,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-P014",69.9,2026-02-09 15:40:18.987,"Feature","110891067380044",1,"MONTEVIDEO (FRENTE HOSPITAL)(CÁMARA TRÁFICO)",1,-2.954683,43.26077,"Point","392",2026-02-09 15:45:00,33,1331,7,2026-02-09 15:45:00
"BI-RUI-C023",76.5,2026-02-09 15:40:27.673,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 15:45:00,3,645,29,2026-02-09 15:45:00
"BI-RUI-C016",63.2,2026-02-09 15:41:23.727,"Feature","110281893366668",1,"Diputación 4",1,-2.93203,43.263171,"Point","312",2026-02-09 15:45:00,0,591,49,2026-02-09 15:45:00
"BI-RUI-C005",63.3,2026-02-09 15:41:49.403,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-C015",61.6,2026-02-09 15:42:14.687,"Feature","62624880565532",1,"Juan de Ajuriaguerra 14",1,-2.93266,43.26567,"Point","312",2026-02-09 15:45:00,0,591,49,2026-02-09 15:45:00
"BI-RUI-P001",72.5,2026-02-09 15:42:18.08,"Feature","53696331516452",1,"PLAZA NUEVA 15",1,-2.922658,43.259361,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-C034",63.6,2026-02-09 15:43:29.447,"Feature","22635509719416",1,"Aretxabaleta 6",1,-2.941152,43.260501,"Point","344",2026-02-09 15:45:00,8,746,14,2026-02-09 15:45:00
"BI-RUI-BR11",65.981,2026-02-09 15:43:31.68,"Feature","051999999992011",1,"ZABALBIDE CON SANTA CLARA",1,-2.912525,43.255666,"Point","363",2026-02-09 15:45:00,0,0,0,2026-02-09 15:45:00
"BI-RUI-C023",75.3,2026-02-09 15:44:01.84,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 15:45:00,3,645,29,2026-02-09 15:45:00
"BI-RUI-015",61.737,2026-02-09 15:44:13.437,"Feature","051999999991015",1,"DE LA TORRE 5",1,-2.924639,43.257559,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-C025",48.6,2026-02-09 15:44:41.783,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-09 15:45:00,9,717,11,2026-02-09 15:45:00
"BI-RUI-P007",73.4,2026-02-09 15:44:58.223,"Feature","264832628820516",1,"LEHENDAKARI AGUIRRE  20-26",1,-2.947327,43.272064,"Point","283",2026-02-09 15:45:00,0,0,0,2026-02-09 15:45:00
"BI-RUI-C020",57.5,2026-02-09 15:45:12.38,"Feature","233588181730096",2,"Ledesma 10 bis",1,-2.928391,43.262172,"Point","248",2026-02-09 15:45:00,1,97,15,2026-02-09 15:45:00
"BI-RUI-017",62.731,2026-02-09 15:45:21.04,"Feature","051999999991017",1,"SOMERA FRENTE 43 ALDAXKA",1,-2.9224,43.257373,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-019",71.569,2026-02-09 15:45:39.79,"Feature","051999999991019",1,"ZUNZUNEGUI JUNTO BOCA METRO",1,-2.948616,43.261587,"Point","391",2026-02-09 15:45:00,0,0,0,2026-02-09 15:45:00
"BI-RUI-004",68.996,2026-02-09 15:45:55.37,"Feature","051999999991004",1,"PLAZA UNAMUNO FAROLA 13",1,-2.921691,43.258396,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-006",56.517,2026-02-09 15:46:05.42,"Feature","051999999991006",1,"BARRENKALE   7 ",1,-2.925136,43.256697,"Point","335",2026-02-09 15:45:00,0,0,0,2026-02-09 15:45:00
"BI-RUI-001",62.21,2026-02-09 15:46:13.23,"Feature","051999999991001",1,"RODRIGUEZ ARIAS   71 BIS",1,-2.944465,43.263875,"Point","352",2026-02-09 15:45:00,0,0,0,2026-02-09 15:45:00
"BI-RUI-C023",76.1,2026-02-09 15:47:17.647,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 15:45:00,3,645,29,2026-02-09 15:45:00
"BI-RUI-P002",33.6,2026-02-09 15:47:21.537,"Feature","13697301088804",2,"PLAZA NUEVA (BALCÓN ASOCIACIÓN COMERCIANTES)",1,-2.922321,43.259093,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-P009",70.2,2026-02-09 15:47:29.553,"Feature","180634089949732",1,"ALAMEDA REKALDE 27",1,-2.934442,43.264067,"Point","312",2026-02-09 15:45:00,0,591,49,2026-02-09 15:45:00
"BI-RUI-P011",71.5,2026-02-09 15:47:50.98,"Feature","193547729768780",1,"CAMPO VOLANTÍN (CON MUGICA)(CÁMARA TRÁFICO)",1,-2.927817,43.267275,"Point","319",2026-02-09 15:45:00,12,479,5,2026-02-09 15:45:00
"BI-RUI-007",64.426,2026-02-09 15:47:55.447,"Feature","051999999991007",1,"AVENIDA MADARIAGA 3-5",1,-2.944399,43.271091,"Point","280",2026-02-09 15:45:00,0,0,0,2026-02-09 15:45:00
"BI-RUI-C014",57.5,2026-02-09 15:48:08.06,"Feature","92672527453068",1,"Iparraguirre 16",1,-2.935306,43.266038,"Point","338",2026-02-09 15:45:00,1,218,20,2026-02-09 15:45:00
"BI-RUI-C024",69.5,2026-02-09 15:48:54.063,"Feature","9381832634856",2,"Avenida de las Universidades 8",1,-2.934714,43.270142,"Point","342",2026-02-09 15:45:00,0,50,5,2026-02-09 15:45:00
"BI-RUI-P003",70.6,2026-02-09 15:49:10.08,"Feature","145922164263460",1,"PLAZA NUEVA 5",1,-2.922734,43.258821,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-C005",64.6,2026-02-09 15:50:02.307,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-009",62.211,2026-02-09 15:50:08.713,"Feature","051999999991009",1,"SANTA MARIA 18",1,-2.925421,43.257746,"Point","335",2026-02-09 15:45:00,0,0,0,2026-02-09 15:45:00
"BI-RUI-C025",47.2,2026-02-09 15:50:09.573,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-09 15:45:00,9,717,11,2026-02-09 15:45:00
"BI-RUI-008",56.092,2026-02-09 15:50:13.917,"Feature","051999999991008",1,"ITURRIBIDE 30",1,-2.927927,43.262351,"Point","248",2026-02-09 15:45:00,1,97,15,2026-02-09 15:45:00
"BI-RUI-C023",73.2,2026-02-09 15:50:34.187,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 15:45:00,3,645,29,2026-02-09 15:45:00
"BI-RUI-010",62.434,2026-02-09 15:50:43.907,"Feature","051999999991010",1,"BARRENKALE BARRENA 7",1,-2.925336,43.257225,"Point","335",2026-02-09 15:45:00,0,0,0,2026-02-09 15:45:00
"BI-RUI-C003",55.6,2026-02-09 15:51:01.673,"Feature","051999999993003",1,"MUELLE RIPA (RIA)",1,-2.924641,43.261251,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-025",64.5,2026-02-09 15:51:09.317,"Feature","051999999991025",2,"PRINCIPE 1",1,-2.924567,43.261992,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-011",61.448,2026-02-09 15:51:11.363,"Feature","051999999991011",1,"JARDINES 6",1,-2.925043,43.258266,"Point","337",2026-02-09 15:45:00,5,406,17,2026-02-09 15:45:00
"BI-RUI-P005",77.6,2026-02-09 15:52:11.197,"Feature","215537962324300",1,"AUTONOMÍA 33 (ESQUINA GORDÓNIZ)(CÁMARA TRÁFICO)",1,-2.941332,43.257536,"Point","322",2026-02-09 15:45:00,1,284,6,2026-02-09 15:45:00
"BI-RUI-P013",68.7,2026-02-09 15:52:26.543,"Feature","263912178979148",1,"GORDÓNIZ (CON GOYA)(CÁMARA TRÁFICO)",1,-2.946182,43.252719,"Point","323",2026-02-09 15:45:00,5,382,13,2026-02-09 15:45:00
"BI-RUI-BR6",60.095,2026-02-09 15:53:15.86,"Feature","051999999992006",1,"ROTONDA GARAIZAR",1,-2.9033,43.260261,"Point","356",2026-02-09 16:00:00,10,529,6,2026-02-09 16:05:00
"BI-RUI-P004",66,2026-02-09 15:53:17.893,"Feature","211957269662244",1,"PLAZA NUEVA 2",1,-2.923018,43.259105,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-C018",62.8,2026-02-09 15:53:31.13,"Feature","171837364652940",1,"Ledesma 6",1,-2.927146,43.261879,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-005",67.979,2026-02-09 15:53:37.003,"Feature","051999999991005",1,"MARIA MUÑOZ FRENTE 2 ",1,-2.921992,43.257555,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-BR15",68.8,2026-02-09 15:53:39.66,"Feature","101692098863992",1,"ALAMEDA URQUIJO CON DOCTOR AREILZA",1,-2.942425,43.261366,"Point","345",2026-02-09 16:00:00,0,170,4,2026-02-09 16:05:00
"BI-RUI-C023",74.3,2026-02-09 15:53:49.897,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 16:00:00,2,426,29,2026-02-09 16:05:00
"BI-RUI-C011",49.6,2026-02-09 15:54:56.89,"Feature","4720187165580",1,"Jardines de Albia (frente a fuente)",1,-2.928189,43.262887,"Point","341",2026-02-09 16:00:00,2,428,15,2026-02-09 16:05:00
"BI-RUI-C013",64,2026-02-09 15:55:04.483,"Feature","93385137277376",1,"Colón de Larreategui 5",1,-2.92688,43.262285,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-P014",70.2,2026-02-09 15:55:19.41,"Feature","110891067380044",1,"MONTEVIDEO (FRENTE HOSPITAL)(CÁMARA TRÁFICO)",1,-2.954683,43.26077,"Point","392",2026-02-09 16:00:00,20,1229,15,2026-02-09 16:05:00
"BI-RUI-C025",46,2026-02-09 15:55:26.673,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-09 16:00:00,5,591,12,2026-02-09 16:05:00
"BI-RUI-C016",59.8,2026-02-09 15:56:39.59,"Feature","110281893366668",1,"Diputación 4",1,-2.93203,43.263171,"Point","312",2026-02-09 16:00:00,0,211,49,2026-02-09 16:05:00
"BI-RUI-C005",62.8,2026-02-09 15:56:56.263,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-C023",74.1,2026-02-09 15:57:07.233,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 16:00:00,2,426,29,2026-02-09 16:05:00
"BI-RUI-P001",72.3,2026-02-09 15:57:18.33,"Feature","53696331516452",1,"PLAZA NUEVA 15",1,-2.922658,43.259361,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-C015",60.9,2026-02-09 15:57:31.41,"Feature","62624880565532",1,"Juan de Ajuriaguerra 14",1,-2.93266,43.26567,"Point","312",2026-02-09 16:00:00,0,211,49,2026-02-09 16:05:00
"BI-RUI-BR11",64.393,2026-02-09 15:58:29.917,"Feature","051999999992011",1,"ZABALBIDE CON SANTA CLARA",1,-2.912525,43.255666,"Point","363",2026-02-09 16:00:00,0,0,0,2026-02-09 16:05:00
"BI-RUI-C034",59.7,2026-02-09 15:58:37.54,"Feature","22635509719416",1,"Aretxabaleta 6",1,-2.941152,43.260501,"Point","344",2026-02-09 16:00:00,7,1034,12,2026-02-09 16:05:00
"BI-RUI-015",61.509,2026-02-09 15:58:57.967,"Feature","051999999991015",1,"DE LA TORRE 5",1,-2.924639,43.257559,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-P012",73.8,2026-02-09 15:59:24.563,"Feature","4474679464268",1,"SANTUTXU (CON KARMELO 1)(CÁMARA TRÁFICO)",1,-2.915837,43.253675,"Point","363",2026-02-09 16:00:00,0,0,0,2026-02-09 16:05:00
"BI-RUI-C023",74.1,2026-02-09 16:00:13.553,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 16:00:00,2,426,29,2026-02-09 16:05:00
"BI-RUI-017",61.206,2026-02-09 16:00:52.26,"Feature","051999999991017",1,"SOMERA FRENTE 43 ALDAXKA",1,-2.9224,43.257373,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-C020",51.5,2026-02-09 16:00:52.26,"Feature","233588181730096",2,"Ledesma 10 bis",1,-2.928391,43.262172,"Point","248",2026-02-09 16:00:00,71,63,1,2026-02-09 16:05:00
"BI-RUI-019",71.464,2026-02-09 16:00:52.26,"Feature","051999999991019",1,"ZUNZUNEGUI JUNTO BOCA METRO",1,-2.948616,43.261587,"Point","391",2026-02-09 16:00:00,0,0,0,2026-02-09 16:05:00
"BI-RUI-004",78.031,2026-02-09 16:00:52.26,"Feature","051999999991004",1,"PLAZA UNAMUNO FAROLA 13",1,-2.921691,43.258396,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-C025",49.9,2026-02-09 16:00:53.09,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-09 16:00:00,5,591,12,2026-02-09 16:05:00
"BI-RUI-006",54.188,2026-02-09 16:00:58.98,"Feature","051999999991006",1,"BARRENKALE   7 ",1,-2.925136,43.256697,"Point","335",2026-02-09 16:00:00,0,0,0,2026-02-09 16:05:00
"BI-RUI-001",61.752,2026-02-09 16:01:14.2,"Feature","051999999991001",1,"RODRIGUEZ ARIAS   71 BIS",1,-2.944465,43.263875,"Point","352",2026-02-09 16:00:00,0,0,0,2026-02-09 16:05:00
"BI-RUI-C020",53.3,2026-02-09 16:02:16.617,"Feature","233588181730096",2,"Ledesma 10 bis",1,-2.928391,43.262172,"Point","248",2026-02-09 16:00:00,71,63,1,2026-02-09 16:05:00
"BI-RUI-P002",33.5,2026-02-09 16:02:21.803,"Feature","13697301088804",2,"PLAZA NUEVA (BALCÓN ASOCIACIÓN COMERCIANTES)",1,-2.922321,43.259093,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-C025",55.3,2026-02-09 16:02:38.133,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-09 16:00:00,5,591,12,2026-02-09 16:05:00
"BI-RUI-P011",73.5,2026-02-09 16:02:51.447,"Feature","193547729768780",1,"CAMPO VOLANTÍN (CON MUGICA)(CÁMARA TRÁFICO)",1,-2.927817,43.267275,"Point","319",2026-02-09 16:00:00,18,404,1,2026-02-09 16:05:00
"BI-RUI-007",64.964,2026-02-09 16:03:00.387,"Feature","051999999991007",1,"AVENIDA MADARIAGA 3-5",1,-2.944399,43.271091,"Point","280",2026-02-09 16:00:00,0,0,0,2026-02-09 16:05:00
"BI-RUI-C023",74,2026-02-09 16:03:29.657,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 16:00:00,2,426,29,2026-02-09 16:05:00
"BI-RUI-C014",56.5,2026-02-09 16:03:34.563,"Feature","92672527453068",1,"Iparraguirre 16",1,-2.935306,43.266038,"Point","338",2026-02-09 16:00:00,1,253,22,2026-02-09 16:05:00
"BI-RUI-P003",73.5,2026-02-09 16:04:10.597,"Feature","145922164263460",1,"PLAZA NUEVA 5",1,-2.922734,43.258821,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-C024",70.8,2026-02-09 16:04:11.457,"Feature","9381832634856",2,"Avenida de las Universidades 8",1,-2.934714,43.270142,"Point","342",2026-02-09 16:00:00,0,46,5,2026-02-09 16:05:00
"BI-RUI-C005",64.2,2026-02-09 16:05:09.497,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-008",60.836,2026-02-09 16:05:10.933,"Feature","051999999991008",1,"ITURRIBIDE 30",1,-2.927927,43.262351,"Point","248",2026-02-09 16:00:00,71,63,1,2026-02-09 16:05:00
"BI-RUI-009",63.882,2026-02-09 16:05:18.747,"Feature","051999999991009",1,"SANTA MARIA 18",1,-2.925421,43.257746,"Point","335",2026-02-09 16:00:00,0,0,0,2026-02-09 16:05:00
"BI-RUI-010",84.133,2026-02-09 16:05:53.533,"Feature","051999999991010",1,"BARRENKALE BARRENA 7",1,-2.925336,43.257225,"Point","335",2026-02-09 16:00:00,0,0,0,2026-02-09 16:05:00
"BI-RUI-011",60.973,2026-02-09 16:06:17.05,"Feature","051999999991011",1,"JARDINES 6",1,-2.925043,43.258266,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-C003",56.2,2026-02-09 16:06:21.88,"Feature","051999999993003",1,"MUELLE RIPA (RIA)",1,-2.924641,43.261251,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-025",64.6,2026-02-09 16:06:22.66,"Feature","051999999991025",2,"PRINCIPE 1",1,-2.924567,43.261992,"Point","337",2026-02-09 16:00:00,8,492,15,2026-02-09 16:05:00
"BI-RUI-C023",74.6,2026-02-09 16:06:48.257,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 16:00:00,2,426,29,2026-02-09 16:05:00
"BI-RUI-P005",70.5,2026-02-09 16:07:11.777,"Feature","215537962324300",1,"AUTONOMÍA 33 (ESQUINA GORDÓNIZ)(CÁMARA TRÁFICO)",1,-2.941332,43.257536,"Point","322",2026-02-09 16:00:00,0,189,6,2026-02-09 16:05:00
"BI-RUI-C023",75,2026-02-09 16:22:58.597,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 16:30:00,4,688,26,2026-02-09 16:25:00
"BI-RUI-BR6",60.625,2026-02-09 16:23:11.783,"Feature","051999999992006",1,"ROTONDA GARAIZAR",1,-2.9033,43.260261,"Point","356",2026-02-09 16:30:00,18,531,4,2026-02-09 16:30:00
"BI-RUI-005",70.032,2026-02-09 16:23:35.617,"Feature","051999999991005",1,"MARIA MUÑOZ FRENTE 2 ",1,-2.921992,43.257555,"Point","337",2026-02-09 16:30:00,8,505,15,2026-02-09 16:25:00
"BI-RUI-C018",56.9,2026-02-09 16:23:58.01,"Feature","171837364652940",1,"Ledesma 6",1,-2.927146,43.261879,"Point","337",2026-02-09 16:30:00,8,505,15,2026-02-09 16:25:00
"BI-RUI-BR15",69.5,2026-02-09 16:24:17.09,"Feature","101692098863992",1,"ALAMEDA URQUIJO CON DOCTOR AREILZA",1,-2.942425,43.261366,"Point","345",2026-02-09 16:30:00,1,262,3,2026-02-09 16:25:00
"BI-RUI-C025",51.1,2026-02-09 16:24:33.67,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-09 16:30:00,8,367,4,2026-02-09 16:25:00
"BI-RUI-P014",70.4,2026-02-09 16:25:20.33,"Feature","110891067380044",1,"MONTEVIDEO (FRENTE HOSPITAL)(CÁMARA TRÁFICO)",1,-2.954683,43.26077,"Point","392",2026-02-09 16:30:00,13,1492,19,2026-02-09 16:25:00
"BI-RUI-C013",65.6,2026-02-09 16:25:36.74,"Feature","93385137277376",1,"Colón de Larreategui 5",1,-2.92688,43.262285,"Point","337",2026-02-09 16:30:00,8,505,15,2026-02-09 16:25:00
"BI-RUI-C011",46.2,2026-02-09 16:25:43.57,"Feature","4720187165580",1,"Jardines de Albia (frente a fuente)",1,-2.928189,43.262887,"Point","341",2026-02-09 16:30:00,1,434,15,2026-02-09 16:25:00
"BI-RUI-C023",74.7,2026-02-09 16:26:14.633,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 16:30:00,4,688,26,2026-02-09 16:25:00
"BI-RUI-P001",72.4,2026-02-09 16:27:18.44,"Feature","53696331516452",1,"PLAZA NUEVA 15",1,-2.922658,43.259361,"Point","337",2026-02-09 16:30:00,8,505,15,2026-02-09 16:25:00
"BI-RUI-C016",59.1,2026-02-09 16:27:25.627,"Feature","110281893366668",1,"Diputación 4",1,-2.93203,43.263171,"Point","312",2026-02-09 16:30:00,0,317,49,2026-02-09 16:25:00
"BI-RUI-C005",61.7,2026-02-09 16:27:29.47,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-09 16:30:00,8,505,15,2026-02-09 16:25:00
"BI-RUI-C015",60.6,2026-02-09 16:28:12.867,"Feature","62624880565532",1,"Juan de Ajuriaguerra 14",1,-2.93266,43.26567,"Point","312",2026-02-09 16:30:00,0,317,49,2026-02-09 16:25:00
"BI-RUI-BR11",65.413,2026-02-09 16:28:29.997,"Feature","051999999992011",1,"ZABALBIDE CON SANTA CLARA",1,-2.912525,43.255666,"Point","363",2026-02-09 16:30:00,0,0,0,2026-02-09 16:30:00
"BI-RUI-015",59.818,2026-02-09 16:29:02.453,"Feature","051999999991015",1,"DE LA TORRE 5",1,-2.924639,43.257559,"Point","337",2026-02-09 16:30:00,8,505,15,2026-02-09 16:25:00
"BI-RUI-C034",58.4,2026-02-09 16:29:16.127,"Feature","22635509719416",1,"Aretxabaleta 6",1,-2.941152,43.260501,"Point","344",2026-02-09 16:30:00,7,1101,12,2026-02-09 16:25:00
"BI-RUI-P012",73.3,2026-02-09 16:29:25.237,"Feature","4474679464268",1,"SANTUTXU (CON KARMELO 1)(CÁMARA TRÁFICO)",1,-2.915837,43.253675,"Point","363",2026-02-09 16:30:00,0,0,0,2026-02-09 16:30:00
"BI-RUI-C023",72.2,2026-02-09 16:29:31.05,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 16:30:00,4,688,26,2026-02-09 16:25:00
